file,class,method,variable,usage
C:\Users\sugii syuji\gitProject\jenkins\test\src\test\java\hudson\model\FingerprintCleanupThreadTest.java,hudson.model.FingerprintCleanupThreadTest$TestTaskListener000,getLogger/0,logStream,1
C:\Users\sugii syuji\gitProject\jenkins\core\src\main\java\hudson\security\AccessDeniedException3.java,hudson.security.AccessDeniedException3000,"AccessDeniedException3/3[java.lang.Throwable,hudson.security.Authentication,hudson.security.Permission]",permission,3
C:\Users\sugii syuji\gitProject\jenkins\core\src\main\java\hudson\security\AccessDeniedException3.java,hudson.security.AccessDeniedException3000,"AccessDeniedException3/3[java.lang.Throwable,hudson.security.Authentication,hudson.security.Permission]",authentication,4
C:\Users\sugii syuji\gitProject\jenkins\core\src\main\java\hudson\security\AccessDeniedException3.java,hudson.security.AccessDeniedException3000,report/1[java.io.PrintWriter],permission,1
C:\Users\sugii syuji\gitProject\jenkins\core\src\main\java\hudson\security\AccessDeniedException3.java,hudson.security.AccessDeniedException3000,report/1[java.io.PrintWriter],authentication,2
C:\Users\sugii syuji\gitProject\jenkins\core\src\main\java\hudson\security\AccessDeniedException3.java,hudson.security.AccessDeniedException3000,"AccessDeniedException3/2[hudson.security.Authentication,hudson.security.Permission]",permission,2
C:\Users\sugii syuji\gitProject\jenkins\core\src\main\java\hudson\security\AccessDeniedException3.java,hudson.security.AccessDeniedException3000,"AccessDeniedException3/2[hudson.security.Authentication,hudson.security.Permission]",authentication,2
C:\Users\sugii syuji\gitProject\jenkins\core\src\main\java\hudson\security\AccessDeniedException3.java,hudson.security.AccessDeniedException3000,reportAsHeaders/1[hudson.security.HttpServletResponse],REPORT_GROUP_HEADERS,1
C:\Users\sugii syuji\gitProject\jenkins\core\src\main\java\hudson\security\AccessDeniedException3.java,hudson.security.AccessDeniedException3000,reportAsHeaders/1[hudson.security.HttpServletResponse],permission,1
C:\Users\sugii syuji\gitProject\jenkins\core\src\main\java\hudson\security\AccessDeniedException3.java,hudson.security.AccessDeniedException3000,reportAsHeaders/1[hudson.security.HttpServletResponse],authentication,2
C:\Users\sugii syuji\gitProject\jenkins\test\src\test\java\hudson\cli\OnlineNodeCommandTest.java,hudson.cli.OnlineNodeCommandTest$BlockingAndFinishingBuilder000,"perform/3[hudson.cli.AbstractBuild<?,?>,hudson.cli.Launcher,hudson.cli.BuildListener]",block,1
C:\Users\sugii syuji\gitProject\jenkins\test\src\test\java\hudson\cli\OnlineNodeCommandTest.java,hudson.cli.OnlineNodeCommandTest$BlockingAndFinishingBuilder000,"perform/3[hudson.cli.AbstractBuild<?,?>,hudson.cli.Launcher,hudson.cli.BuildListener]",finish,1
C:\Users\sugii syuji\gitProject\jenkins\test\src\test\java\hudson\cli\OnlineNodeCommandTest.java,hudson.cli.OnlineNodeCommandTest$BlockingAndFinishingBuilder000,"BlockingAndFinishingBuilder/2[hudson.cli.OneShotEvent,hudson.cli.OneShotEvent]",block,3
C:\Users\sugii syuji\gitProject\jenkins\test\src\test\java\hudson\cli\OnlineNodeCommandTest.java,hudson.cli.OnlineNodeCommandTest$BlockingAndFinishingBuilder000,"BlockingAndFinishingBuilder/2[hudson.cli.OneShotEvent,hudson.cli.OneShotEvent]",finish,3
C:\Users\sugii syuji\gitProject\jenkins\core\src\main\java\hudson\util\Scrambler.java,hudson.util.Scrambler000,descramble/1[java.lang.String],LOGGER,1
C:\Users\sugii syuji\gitProject\jenkins\test\src\test\java\hudson\node_monitors\DiskSpaceMonitorDescriptorTest.java,hudson.node_monitors.DiskSpaceMonitorDescriptorTest000,remoteDiskSpaceUsage/0,j,1
C:\Users\sugii syuji\gitProject\jenkins\test\src\test\java\hudson\model\ItemGroupMixInTest.java,hudson.model.ItemGroupMixInTest000,doCreateItemWithValidXmlAndBadField/0,r,2
C:\Users\sugii syuji\gitProject\jenkins\test\src\test\java\hudson\model\ItemGroupMixInTest.java,hudson.model.ItemGroupMixInTest000,doCreateItemWithValidXmlAndBadField/0,VALID_XML_BAD_FIELD_USER_XML,1
C:\Users\sugii syuji\gitProject\jenkins\test\src\test\java\hudson\model\ItemGroupMixInTest.java,hudson.model.ItemGroupMixInTest000,xmlFileFailsToLoad/0,r,1
C:\Users\sugii syuji\gitProject\jenkins\core\src\main\java\hudson\util\EditDistance.java,hudson.util.EditDistance000,"editDistance/2[java.lang.String,java.lang.String]",a,2
C:\Users\sugii syuji\gitProject\jenkins\core\src\main\java\hudson\util\EditDistance.java,hudson.util.EditDistance000,"editDistance/2[java.lang.String,java.lang.String]",b,2
C:\Users\sugii syuji\gitProject\jenkins\core\src\main\java\hudson\util\EditDistance.java,hudson.util.EditDistance000,"min/3[int,int,int]",a,2
C:\Users\sugii syuji\gitProject\jenkins\core\src\main\java\hudson\util\EditDistance.java,hudson.util.EditDistance000,"min/3[int,int,int]",b,2
C:\Users\sugii syuji\gitProject\jenkins\core\src\main\java\hudson\util\EditDistance.java,hudson.util.EditDistance000,"EditDistance/2[java.lang.String,java.lang.String]",a,6
C:\Users\sugii syuji\gitProject\jenkins\core\src\main\java\hudson\util\EditDistance.java,hudson.util.EditDistance000,"EditDistance/2[java.lang.String,java.lang.String]",b,3
C:\Users\sugii syuji\gitProject\jenkins\core\src\main\java\hudson\util\EditDistance.java,hudson.util.EditDistance000,"EditDistance/2[java.lang.String,java.lang.String]",cost,2
C:\Users\sugii syuji\gitProject\jenkins\core\src\main\java\hudson\util\EditDistance.java,hudson.util.EditDistance000,"EditDistance/2[java.lang.String,java.lang.String]",back,1
C:\Users\sugii syuji\gitProject\jenkins\core\src\main\java\hudson\util\EditDistance.java,hudson.util.EditDistance000,flip/0,cost,2
